Date,Market Cap,Volume,Open,Close,
10/23/20,0.00000000000000,27.10,0.0000000001030,0.0000000001030,
10/24/20,0.00000000000000,504.74,0.0000000001030,0.0000000000870,
10/25/20,0.00000000000000,1374.21,0.0000000000870,0.0000000000860,
10/26/20,0.00000000000000,4.42,0.0000000000860,0.0000000000840,
10/27/20,0.00000000000000,1123.76,0.0000000000840,0.0000000000870,
10/28/20,0.00000000000000,18.77,0.0000000000870,0.0000000000790,
10/29/20,0.00000000000000,447.81,0.0000000000790,0.0000000000790,
10/30/20,0.00000000000000,13.47,0.0000000000790,0.0000000000770,
10/31/20,0.00000000000000,83.25,0.0000000000770,0.0000000000760,
11/01/20,0.00000000000000,169.00,0.0000000000760,0.0000000000760,
11/02/20,0.00000000000000,0.94,0.0000000000760,0.0000000000700,
11/03/20,0.00000000000000,640.82,0.0000000000700,0.0000000000670,
11/04/20,0.00000000000000,419.00,0.0000000000670,0.0000000000700,
11/05/20,0.00000000000000,35.89,0.0000000000700,0.0000000000720,
11/06/20,0.00000000000000,1253.92,0.0000000000670,0.0000000000630,
11/06/20,0.00000000000000,197.36,0.0000000000720,0.0000000000770,
11/07/20,0.00000000000000,1253.92,0.0000000000670,0.0000000000670,
11/07/20,0.00000000000000,10.58,0.0000000000770,0.0000000000780,
11/08/20,0.00000000000000,62.36,0.0000000000780,0.0000000000670,
11/09/20,0.00000000000000,62.36,0.0000000000780,0.0000000000780,
11/12/20,0.00000000000000,71.25,0.0000000000570,0.0000000000570,
11/14/20,0.00000000000000,682.58,0.0000000000630,0.0000000000600,
11/15/20,0.00000000000000,135.46,0.0000000000600,0.0000000000580,
11/16/20,0.00000000000000,9.74,0.0000000000580,0.0000000000600,
11/17/20,0.00000000000000,36.57,0.0000000000600,0.0000000000630,
11/18/20,0.00000000000000,8.54,0.0000000000630,0.0000000000630,
11/19/20,0.00000000000000,9.09,0.0000000000630,0.0000000000620,
11/20/20,0.00000000000000,1.94,0.0000000000620,0.0000000000670,
11/21/20,0.00000000000000,157.70,0.0000000000670,0.0000000000700,
11/22/20,0.00000000000000,58.71,0.0000000000700,0.0000000000680,
11/23/20,0.00000000000000,78.14,0.0000000000680,0.0000000000670,
11/27/20,0.00000000000000,8.79,0.0000000000670,0.0000000000670,
11/28/20,0.00000000000000,8.79,0.0000000000670,0.0000000000580,
11/29/20,0.00000000000000,1274.13,0.0000000000580,0.0000000000610,
11/30/20,0.00000000000000,7.68,0.0000000000610,0.0000000000630,
12/01/20,0.00000000000000,150.36,0.0000000000630,0.0000000000640,
12/02/20,0.00000000000000,123.13,0.0000000000640,0.0000000000640,
12/04/20,0.00000000000000,38.66,0.0000000000640,0.0000000000640,
12/05/20,0.00000000000000,38.66,0.0000000000640,0.0000000000620,
12/06/20,0.00000000000000,11.77,0.0000000000620,0.0000000000630,
12/07/20,0.00000000000000,6.32,0.0000000000630,0.0000000000600,
12/12/20,0.00000000000000,71.25,0.0000000000570,0.0000000000590,
12/13/20,0.00000000000000,5.96,0.0000000000590,0.0000000000610,
12/14/20,0.00000000000000,20.59,0.0000000000610,0.0000000000600,
12/15/20,0.00000000000000,341.48,0.0000000000600,0.0000000000610,
12/16/20,0.00000000000000,55.42,0.0000000000610,0.0000000000670,
12/19/20,0.00000000000000,13.25,0.0000000000670,0.0000000000670,
12/20/20,0.00000000000000,13.25,0.0000000000670,0.0000000000670,
12/21/20,0.00000000000000,3.33,0.0000000000670,0.0000000000650,
12/26/20,0.00000000000000,8.99,0.0000000000650,0.0000000000650,
12/27/20,0.00000000000000,8.99,0.0000000000650,0.0000000000730,
12/28/20,0.00000000000000,216.07,0.0000000000730,0.0000000000780,
12/29/20,0.00000000000000,74.33,0.0000000000780,0.0000000000760,
12/30/20,0.00000000000000,118.44,0.0000000000760,0.0000000000770,
12/31/20,0.00000000000000,0.00,0.0000000000770,0.0000000000770,
01/01/21,0.00000000000000,0.00,0.0000000000770,0.0000000000800,
01/02/21,0.00000000000000,34956952.00,0.0000000291000,0.0000000109830,
01/03/21,0.00000000000000,3282663.00,0.0000000123850,0.0000000139380,
01/04/21,0.00000000000000,1025694.00,0.0000000606520,0.0000000511160,
01/05/21,0.00000000000000,141539796.00,0.0000020400000,0.0000019100000,
01/06/21,4694241780.00000000000000,828302106.00,0.0000094300000,0.0000088800000,
01/07/21,4390145203.00000000000000,766365450.00,0.0000088200000,0.0000083700000,
01/08/21,3117520010.00000000000000,204747118.00,0.0000062600000,0.0000062800000,
01/09/21,3429893238.00000000000000,286271876.00,0.0000068800000,0.0000071800000,
01/10/21,3590736848.00000000000000,292711704.00,0.0000072100000,0.0000076600000,
01/11/21,0.00000000000000,203.35,0.0000000001330,0.0000000001140,
01/12/21,0.00000000000000,66.15,0.0000000001140,0.0000000001100,
01/13/21,0.00000000000000,124.69,0.0000000001100,0.0000000001270,
01/14/21,0.00000000000000,599.55,0.0000000001270,0.0000000001270,
01/15/21,0.00000000000000,599.55,0.0000000001270,0.0000000001300,
01/16/21,0.00000000000000,642.81,0.0000000001300,0.0000000001260,
01/17/21,0.00000000000000,1229.34,0.0000000001260,0.0000000001230,
01/18/21,0.00000000000000,47.16,0.0000000001230,0.0000000001220,
01/19/21,0.00000000000000,43.23,0.0000000001220,0.0000000001390,
01/20/21,0.00000000000000,7.78,0.0000000001390,0.0000000001350,
01/21/21,0.00000000000000,0.13,0.0000000001350,0.0000000001270,
01/22/21,0.00000000000000,52.53,0.0000000001270,0.0000000001270,
01/23/21,0.00000000000000,52.53,0.0000000001270,0.0000000001250,
01/24/21,0.00000000000000,19.87,0.0000000001250,0.0000000001330,
01/25/21,0.00000000000000,0.13,0.0000000001330,0.0000000001440,
01/26/21,0.00000000000000,500.43,0.0000000001440,0.0000000001380,
01/27/21,0.00000000000000,130.95,0.0000000001380,0.0000000001310,
01/28/21,0.00000000000000,39.23,0.0000000001310,0.0000000001380,
01/29/21,0.00000000000000,13.37,0.0000000001380,0.0000000001430,
01/30/21,0.00000000000000,516.36,0.0000000001430,0.0000000050530,
01/31/21,0.00000000000000,10989782.00,0.0000000050530,0.0000000291000,
02/01/21,0.00000000000000,76.49,0.0000000000800,0.0000000000800,
02/02/21,0.00000000000000,8057189.00,0.0000000109830,0.0000000161490,
02/03/21,0.00000000000000,1079998.00,0.0000000139380,0.0000000166080,
02/04/21,0.00000000000000,1129777.00,0.0000000511160,0.0000000501130,
02/05/21,0.00000000000000,85049657.00,0.0000019100000,0.0000016600000,
02/06/21,4464666536.00000000000000,727392948.00,0.0000088800000,0.0000094600000,
02/07/21,4164920297.00000000000000,470490756.00,0.0000083700000,0.0000083500000,
02/08/21,3124383681.00000000000000,292507597.00,0.0000062800000,0.0000063500000,
02/09/21,3565985523.00000000000000,242785778.00,0.0000071800000,0.0000070900000,
02/10/21,3811619698.00000000000000,288599957.00,0.0000076600000,0.0000079300000,
02/11/21,0.00000000000000,973137.00,0.0000000098860,0.0000000088350,
02/12/21,0.00000000000000,607690.00,0.0000000088350,0.0000000089030,
02/13/21,0.00000000000000,408893.00,0.0000000089030,0.0000000083470,
02/14/21,0.00000000000000,267284.00,0.0000000083470,0.0000000071200,
02/15/21,0.00000000000000,356724.00,0.0000000071200,0.0000000077060,
02/16/21,0.00000000000000,216034.00,0.0000000077060,0.0000000066650,
02/17/21,0.00000000000000,279333.00,0.0000000066650,0.0000000076260,
02/18/21,0.00000000000000,161256.00,0.0000000076260,0.0000000077490,
02/19/21,0.00000000000000,103601.00,0.0000000077490,0.0000000070670,
02/20/21,0.00000000000000,138150.00,0.0000000070670,0.0000000070450,
02/21/21,0.00000000000000,284290.00,0.0000000070450,0.0000000072800,
02/22/21,0.00000000000000,142386.00,0.0000000072800,0.0000000066890,
02/23/21,0.00000000000000,141786.00,0.0000000066890,0.0000000058640,
02/24/21,0.00000000000000,49221.00,0.0000000058640,0.0000000061200,
02/25/21,0.00000000000000,70427.00,0.0000000061200,0.0000000058880,
02/26/21,0.00000000000000,56965.00,0.0000000058880,0.0000000059630,
02/27/21,0.00000000000000,169261.00,0.0000000059630,0.0000000081740,
02/28/21,0.00000000000000,544120.00,0.0000000081740,0.0000000123850,
03/01/21,0.00000000000000,76.49,0.0000000000800,0.0000000000950,
03/02/21,0.00000000000000,6684971.00,0.0000000161490,0.0000000137090,
03/03/21,0.00000000000000,636068.00,0.0000000166080,0.0000000221920,
03/04/21,0.00000000000000,1284846.00,0.0000000501130,0.0000000493940,
03/05/21,0.00000000000000,56355620.00,0.0000016600000,0.0000015900000,
03/06/21,4709358311.00000000000000,1072527441.00,0.0000094600000,0.0000098600000,
03/07/21,4150954164.00000000000000,347180306.00,0.0000083500000,0.0000086700000,
03/08/21,3168951560.00000000000000,229176268.00,0.0000063500000,0.0000062100000,
03/09/21,3528040015.00000000000000,268751643.00,0.0000070900000,0.0000070700000,
03/10/21,3945657308.00000000000000,289816370.00,0.0000079300000,0.0000085600000,
03/11/21,0.00000000000000,288803.00,0.0000000198230,0.0000000170690,
03/12/21,0.00000000000000,347135.00,0.0000000170690,0.0000000182640,
03/13/21,0.00000000000000,539378.00,0.0000000182640,0.0000000223380,
03/14/21,0.00000000000000,1149480.00,0.0000000223380,0.0000000782890,
03/15/21,0.00000000000000,41011373.00,0.0000000782890,0.0000000874390,
03/16/21,0.00000000000000,13134895.00,0.0000000874390,0.0000000613770,
03/17/21,0.00000000000000,4449519.00,0.0000000613770,0.0000000688920,
03/18/21,0.00000000000000,3336240.00,0.0000000688920,0.0000000668040,
03/19/21,0.00000000000000,1435551.00,0.0000000668040,0.0000000627340,
03/20/21,0.00000000000000,2226232.00,0.0000000627340,0.0000000621400,
03/21/21,0.00000000000000,1115914.00,0.0000000621400,0.0000000568720,
03/22/21,0.00000000000000,1682433.00,0.0000000568720,0.0000000487380,
03/23/21,0.00000000000000,1437355.00,0.0000000487380,0.0000000443890,
03/24/21,0.00000000000000,875328.00,0.0000000443890,0.0000000459210,
03/25/21,0.00000000000000,547245.00,0.0000000459210,0.0000000420580,
03/26/21,0.00000000000000,583993.00,0.0000000420580,0.0000000418440,
03/27/21,0.00000000000000,627521.00,0.0000000418440,0.0000000392030,
03/28/21,0.00000000000000,503433.00,0.0000000392030,0.0000000658240,
03/29/21,0.00000000000000,1451472.00,0.0000000658240,0.0000000650830,
03/30/21,0.00000000000000,2356914.00,0.0000000650830,0.0000000569900,
03/31/21,0.00000000000000,839659.00,0.0000000569900,0.0000000606520,
04/01/21,0.00000000000000,1.74,0.0000000000950,0.0000000001110,
04/02/21,0.00000000000000,2232391.00,0.0000000137090,0.0000000107930,
04/03/21,0.00000000000000,1677977.00,0.0000000221920,0.0000000256100,
04/04/21,0.00000000000000,814952.00,0.0000000493940,0.0000000444990,
04/05/21,0.00000000000000,34562824.00,0.0000015900000,0.0000016800000,
04/06/21,4937150381.00000000000000,774250026.00,0.0000098600000,0.0000088000000,
04/07/21,4311193129.00000000000000,383766541.00,0.0000086700000,0.0000087500000,
04/08/21,3094457855.00000000000000,207462429.00,0.0000062100000,0.0000062300000,
04/09/21,3512509353.00000000000000,242687762.00,0.0000070700000,0.0000074500000,
04/10/21,4268713458.00000000000000,571169407.00,0.0000085600000,0.0000134000000,
04/11/21,0.00000000000000,1384159.00,0.0000000826650,0.0000001052080,
04/12/21,0.00000000000000,7098841.00,0.0000001052080,0.0000001797630,
04/13/21,0.00000000000000,19353073.00,0.0000001797630,0.0000001660080,
04/14/21,0.00000000000000,11698691.00,0.0000001660080,0.0000001672600,
04/15/21,0.00000000000000,6276227.00,0.0000001672600,0.0000002690920,
04/16/21,0.00000000000000,16304508.00,0.0000002690920,0.0000006841750,
04/17/21,0.00000000000000,177924991.00,0.0000006841750,0.0000019400000,
04/18/21,0.00000000000000,546769208.00,0.0000019400000,0.0000018500000,
04/19/21,0.00000000000000,175494502.00,0.0000018500000,0.0000036200000,
04/20/21,0.00000000000000,541475520.00,0.0000036200000,0.0000024500000,
04/21/21,0.00000000000000,448958541.00,0.0000024500000,0.0000012800000,
04/22/21,0.00000000000000,235815484.00,0.0000012800000,0.0000016100000,
04/23/21,0.00000000000000,200743421.00,0.0000016100000,0.0000012200000,
04/24/21,0.00000000000000,136878944.00,0.0000012200000,0.0000013600000,
04/25/21,0.00000000000000,81640806.00,0.0000013600000,0.0000013100000,
04/26/21,0.00000000000000,89615683.00,0.0000013100000,0.0000011800000,
04/27/21,0.00000000000000,93219235.00,0.0000011800000,0.0000009755630,
04/28/21,0.00000000000000,94955414.00,0.0000009755630,0.0000014800000,
04/29/21,0.00000000000000,163490141.00,0.0000014800000,0.0000014000000,
04/30/21,0.00000000000000,93368648.00,0.0000014000000,0.0000020400000,
05/01/21,0.00000000000000,16.71,0.0000000001110,0.0000000001110,
05/02/21,0.00000000000000,1453877.00,0.0000000107930,0.0000000078030,
05/03/21,0.00000000000000,3527427.00,0.0000000256100,0.0000000193990,
05/04/21,0.00000000000000,1203298.00,0.0000000444990,0.0000000494280,
05/05/21,0.00000000000000,63315853.00,0.0000016800000,0.0000017200000,
05/06/21,4374018940.00000000000000,785191788.00,0.0000088000000,0.0000083800000,
05/07/21,4367429849.00000000000000,377026515.00,0.0000087500000,0.0000083800000,
05/08/21,3099748228.00000000000000,199716998.00,0.0000062300000,0.0000062000000,
05/09/21,3709080163.00000000000000,347935517.00,0.0000074500000,0.0000075100000,
05/10/21,6672311853.00000000000000,4506541023.00,0.0000134000000,0.0000172200000,
05/11/21,0.00000000000000,14553569937.00,0.0000353200000,0.0000307800000,
05/12/21,0.00000000000000,5412726306.00,0.0000307800000,0.0000183700000,
05/13/21,0.00000000000000,6103353722.00,0.0000183700000,0.0000210400000,
05/14/21,0.00000000000000,6004759582.00,0.0000210400000,0.0000185300000,
05/15/21,0.00000000000000,2519900222.00,0.0000185300000,0.0000156400000,
05/16/21,7827138286.00000000000000,2255990536.00,0.0000156400000,0.0000179300000,
05/17/21,8896984976.00000000000000,2896260560.00,0.0000179300000,0.0000164300000,
05/18/21,8315642450.00000000000000,2943279104.00,0.0000164300000,0.0000157700000,
05/19/21,7816162275.00000000000000,1534755374.00,0.0000157700000,0.0000094600000,
05/20/21,4754289551.00000000000000,2824993249.00,0.0000094600000,0.0000094400000,
05/21/21,4735115501.00000000000000,2102750762.00,0.0000094400000,0.0000081700000,
05/22/21,4033060183.00000000000000,1362918307.00,0.0000081700000,0.0000084700000,
05/23/21,4219549160.00000000000000,1101863102.00,0.0000084700000,0.0000082000000,
05/24/21,4034145305.00000000000000,1418867091.00,0.0000082000000,0.0000106100000,
05/25/21,5282047508.00000000000000,1908679976.00,0.0000106100000,0.0000094100000,
05/26/21,4710375730.00000000000000,1223842206.00,0.0000094100000,0.0000095500000,
05/27/21,4740235577.00000000000000,894305036.00,0.0000095500000,0.0000088000000,
05/28/21,4384079886.00000000000000,618648882.00,0.0000088000000,0.0000079300000,
05/29/21,3954791526.00000000000000,626784629.00,0.0000079300000,0.0000079400000,
05/30/21,3998713019.00000000000000,468231576.00,0.0000079400000,0.0000078600000,
05/31/21,3909372298.00000000000000,408212274.00,0.0000078600000,0.0000094300000,
06/01/21,0.00000000000000,16.71,0.0000000001110,0.0000000001200,
06/02/21,0.00000000000000,1028037.00,0.0000000078030,0.0000000082640,
06/03/21,0.00000000000000,1962569.00,0.0000000193990,0.0000000177410,
06/04/21,0.00000000000000,1234322.00,0.0000000494280,0.0000000624090,
06/05/21,0.00000000000000,46106254.00,0.0000017200000,0.0000015500000,
06/06/21,4166769446.00000000000000,479285273.00,0.0000083800000,0.0000085400000,
06/07/21,4181334273.00000000000000,411327043.00,0.0000083800000,0.0000087000000,
06/08/21,3085192303.00000000000000,227932368.00,0.0000062000000,0.0000063100000,
06/09/21,3715323744.00000000000000,282550588.00,0.0000075100000,0.0000072500000,
06/10/21,8595878600.00000000000000,8379533674.00,0.0000172200000,0.0000284500000,
06/11/21,3429539203.00000000000000,394909449.00,0.0000068600000,0.0000061900000,
06/12/21,3067958029.00000000000000,370811722.00,0.0000061900000,0.0000062800000,
06/13/21,3161693186.00000000000000,555589339.00,0.0000062800000,0.0000068500000,
06/14/21,3408709378.00000000000000,449373619.00,0.0000068500000,0.0000071000000,
06/15/21,3532986583.00000000000000,475616914.00,0.0000071000000,0.0000091200000,
06/16/21,4548448224.00000000000000,1227957505.00,0.0000091200000,0.0000082600000,
06/17/21,4104422756.00000000000000,1074867533.00,0.0000082600000,0.0000080000000,
06/18/21,3946752601.00000000000000,661435256.00,0.0000080000000,0.0000072400000,
06/19/21,3605740988.00000000000000,528848314.00,0.0000072400000,0.0000076200000,
06/20/21,3790099545.00000000000000,752191512.00,0.0000076200000,0.0000078300000,
06/21/21,3897271704.00000000000000,606638078.00,0.0000078300000,0.0000062100000,
06/22/21,3134183949.00000000000000,671541572.00,0.0000062100000,0.0000063300000,
06/23/21,3141205472.00000000000000,750053904.00,0.0000063300000,0.0000068400000,
06/24/21,3412702377.00000000000000,478210675.00,0.0000068400000,0.0000072200000,
06/25/21,3595717159.00000000000000,372240363.00,0.0000072200000,0.0000071500000,
06/26/21,3552907385.00000000000000,812511883.00,0.0000071500000,0.0000074500000,
06/27/21,3707598607.00000000000000,498868236.00,0.0000074500000,0.0000077900000,
06/28/21,3874565548.00000000000000,357385109.00,0.0000077900000,0.0000080800000,
06/29/21,4025118337.00000000000000,513588677.00,0.0000080800000,0.0000089400000,
06/30/21,4467885724.00000000000000,1052347177.00,0.0000089400000,0.0000088200000,
07/01/21,0.00000000000000,0.12,0.0000000001200,0.0000000001340,
07/02/21,0.00000000000000,618909.00,0.0000000082640,0.0000000078550,
07/03/21,0.00000000000000,446522.00,0.0000000177410,0.0000000178550,
07/04/21,0.00000000000000,1330041.00,0.0000000624090,0.0000000575850,
07/05/21,0.00000000000000,28123898.00,0.0000015500000,0.0000027500000,
07/06/21,4255489410.00000000000000,342765878.00,0.0000085400000,0.0000076500000,
07/07/21,4330611037.00000000000000,666514552.00,0.0000087000000,0.0000085600000,
07/08/21,3139665053.00000000000000,246719941.00,0.0000063100000,0.0000077900000,
07/09/21,3607753656.00000000000000,314948668.00,0.0000072500000,0.0000060600000,
07/10/21,14232181765.00000000000000,12943843777.00,0.0000284500000,0.0000226800000,
07/11/21,3842457119.00000000000000,297561145.00,0.0000077100000,0.0000078600000,
07/12/21,3911934655.00000000000000,294725189.00,0.0000078600000,0.0000076000000,
07/13/21,3778444197.00000000000000,375150498.00,0.0000076000000,0.0000071000000,
07/14/21,3540003559.00000000000000,308187905.00,0.0000071000000,0.0000072200000,
07/15/21,3591291338.00000000000000,381094633.00,0.0000072200000,0.0000068900000,
07/16/21,3430383106.00000000000000,316418422.00,0.0000068900000,0.0000066200000,
07/17/21,3284921838.00000000000000,259139921.00,0.0000066200000,0.0000068000000,
07/18/21,3392932522.00000000000000,261018710.00,0.0000068000000,0.0000066900000,
07/19/21,3327722658.00000000000000,258783570.00,0.0000066900000,0.0000062300000,
07/20/21,3112136233.00000000000000,296262638.00,0.0000062300000,0.0000059300000,
07/21/21,2947395870.00000000000000,309617747.00,0.0000059300000,0.0000065900000,
07/22/21,3271058296.00000000000000,416543345.00,0.0000065900000,0.0000064900000,
07/23/21,3230482083.00000000000000,272604833.00,0.0000064900000,0.0000064800000,
07/24/21,3220652740.00000000000000,276982073.00,0.0000064800000,0.0000064600000,
07/25/21,3209836003.00000000000000,305629254.00,0.0000064600000,0.0000064200000,
07/26/21,3190860707.00000000000000,248512433.00,0.0000064200000,0.0000063400000,
07/27/21,3158891059.00000000000000,489649431.00,0.0000063400000,0.0000063000000,
07/28/21,3122554744.00000000000000,247310590.00,0.0000063000000,0.0000061900000,
07/29/21,3078449385.00000000000000,220685996.00,0.0000061900000,0.0000062800000,
07/30/21,3133311030.00000000000000,240463055.00,0.0000062800000,0.0000062700000,
07/31/21,3127280109.00000000000000,232242191.00,0.0000062700000,0.0000062600000,
08/02/21,0.00000000000000,1591961.00,0.0000000078550,0.0000000108850,
08/03/21,0.00000000000000,692207.00,0.0000000178550,0.0000000216290,
08/04/21,0.00000000000000,787774.00,0.0000000575850,0.0000000605080,
08/05/21,0.00000000000000,376081554.00,0.0000027500000,0.0000156900000,
08/06/21,3832054423.00000000000000,437619659.00,0.0000076500000,0.0000073500000,
08/07/21,4263199013.00000000000000,389480584.00,0.0000085600000,0.0000080600000,
08/08/21,3846338342.00000000000000,714516636.00,0.0000077900000,0.0000073600000,
08/09/21,3011139866.00000000000000,563109118.00,0.0000060600000,0.0000067900000,
08/10/21,11177093636.00000000000000,17979285473.00,0.0000226800000,0.0000275100000,
08/11/21,3767216615.00000000000000,336635512.00,0.0000076000000,0.0000078100000,
08/12/21,3881457369.00000000000000,526920363.00,0.0000078100000,0.0000076600000,
08/13/21,3820998224.00000000000000,420230627.00,0.0000076600000,0.0000081300000,
08/14/21,4042925462.00000000000000,376586698.00,0.0000081300000,0.0000081200000,
08/15/21,4043981858.00000000000000,605789097.00,0.0000081200000,0.0000085600000,
08/16/21,4257873519.00000000000000,463677844.00,0.0000085600000,0.0000090700000,
08/17/21,4555023535.00000000000000,918750038.00,0.0000090700000,0.0000080900000,
08/18/21,4065794171.00000000000000,620577459.00,0.0000080900000,0.0000080700000,
08/19/21,4060809275.00000000000000,453890957.00,0.0000080700000,0.0000082800000,
08/20/21,4083010935.00000000000000,336681522.00,0.0000082800000,0.0000084600000,
08/21/21,4212510272.00000000000000,347709370.00,0.0000084600000,0.0000081400000,
08/22/21,4051832955.00000000000000,292862021.00,0.0000081400000,0.0000082200000,
08/23/21,4093419519.00000000000000,269876414.00,0.0000082200000,0.0000081900000,
08/24/21,4080774602.00000000000000,304869969.00,0.0000081900000,0.0000075800000,
08/25/21,3774552409.00000000000000,658712630.00,0.0000075800000,0.0000075300000,
